Message,Label,processed_text
Sizi ozledik!Size ozel 25TL BONUS!156012 ile biten kartinizla 9-31 Ekim'de toplam 100TL harcayin 25TL BONUS hediyemiz olsun.SECIM yazin kart son 6noyu 3340'a gonderin bonus.com.tr/t8 Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsin,spam,sizi ozledik size ozel tl bonus biten kartinizla ekim toplam tl harcayin tl bonus hediyemiz olsun secim yazin kart son noyu gonderin bonus com tr ucretsiz sm almak istemiyorsaniz smsiptal yazip ye gonderebilirsin
100dk ucretsiz konusma bu firsatta! 3 gun icerisinde en az 30TL yukleyin 1 hafta boyunca Turkcell lilerle 100dk ucretsiz konusun. Turkcell in kampanya ve hizmetlerinden sizi haberdar etmemizi istemiyorsaniz IZINIPTAL yazip 2780 e gonderebilirsiniz.,spam,dk ucretsiz konusma firsatta gun icerisinde tl yukleyin hafta boyunca turkcell lilerle dk ucretsiz konusun turkcell kampanya hizmetlerinden sizi haberdar etmemizi istemiyorsaniz iziniptal yazip gonderebilirsiniz
JANGAN LUPA kirim 50 SMS sd 16 Juni 2013 utk mendptkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info:100. US6,spam,jangan lupa kirim sm sd juni utk mendptkan gratis sm ke sesame indosat selama hr berlaku selama periode prog info u
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam,guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd
Tell me pa. How is pain de.,ham,tell pa pain
"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",spam,spjanuary male sale hot gay chat cheaper call national rate min cheap min peak stop text call min
U can call now...,ham,call
Paraf ile Hizlial.com'da 75 TL'ye varan ParafPara firsati. Detay http://url.parafcard.com.tr/C0 SMS iptal icin RET yazip 3404'e gonderebilirsiniz. Mersis:0456000468500132,spam,paraf hizlial com tl ye varan parafpara firsati detay sm iptal icin ret yazip gonderebilirsiniz mersis
"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",ham,hiya paying money account thanks got pleasant surprise checked balance get statement acc
İsmini kullanmayayım mı,ham,smini kullanmayayım
Birbirinden guzel hali ve kilimler %50 indirimle magazalarimizda ve www.englishhome.com.tr'de!SMS almamak icin RET yazip 4909'a gonderin.Mersis:0326026979700012,spam,birbirinden guzel hali kilimler indirimle magazalarimizda almamak icin ret yazip gonderin mersis
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",ham,selamat utk teman yg wisuda semoga berkah ilmunya dan dilancarkan urusan kedepannya sukses terus buat kt semua
Fotoları göndersek yine satar bu ara parayı ihtiyacı var :),ham,fotoları göndersek yine satar ara parayı ihtiyacı var
Bundan sonra aramızda güverte olarak kalsın bence :),ham,bundan sonra aramızda güverte olarak kalsın bence
"Ok, be careful ! Don't text and drive !",ham,ok careful text drive
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,ham,hey cutie go wale kinda ok like hill shit still avent killed
Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,ham,di kfc belokan setiabudi bawah pom bensin ada colokan gak sih
Is that seriously how you spell his name?,ham,seriously spell name
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,spam,brand new mobile music service live free music player arrive shortly install phone browse content top artist
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam,hi sexychat girl waiting text text great night chatting send stop stop service
"No, I was trying it all weekend ;V",ham,trying weekend
How? Izzit still raining?,ham,izzit still raining
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,spam,day kick euro kept date latest news result daily removed send get txt stop
Tamamdir. Ben cikmadan ararim seni.,ham,tamamdir ben cikmadan ararim seni
kamu sibuk ngapain aja disana ?,ham,kamu sibuk ngapain aja disana
Dear how is chechi. Did you talk to her,ham,dear chechi talk
Or remind me in a few hrs.,ham,remind hr
Cumanız ve miraç kandiliniz hayırlara vesile olsun.,ham,cumanız miraç kandiliniz hayırlara vesile olsun
Nezaman buram sonrasını gelcn,ham,nezaman buram sonrasını gelcn
Eyvallah :),ham,eyvallah
"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",spam,maaf saya ratna meganai rumah saya sudah liat soalnya saya lagi di bandara silahkan hubungi suami saya arif iskandar se hp trim
Akademik bilisim 2015 eskisehir 3 subat sali gece otobus ile yola cikis. 4-5-6 eskisehir konferans. 7 cumartesi sehir gezisi aksamina otobus ve donus?,ham,akademik bilisim eskisehir subat sali gece otobus yola cikis eskisehir konferans cumartesi sehir gezisi aksamina otobus donus
I'm working technical support :)voice process.,ham,working technical support voice process
Bilgi işleme geldik bizde ayşeyle çalışmaya sorayım dedim sende ordamısın ;),ham,bilgi işleme geldik bizde ayşeyle çalışmaya sorayım dedim sende ordamısın
Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),ham,yes posted couple pic fb still snow outside waking
niye boyle oluyor ek biseyler yapabilir miyiz,ham,boyle oluyor ek biseyler yapabilir miyiz
"Haha yeah I see that now, be there in a sec",ham,haha yeah see sec
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",spam,new mobile must go txt nokia collect today optout gbp mtmsg
"Siz isinize kesintisiz devam ederken telefonunuza Buyrun Benim baksin! Kendi sesinizden kaydettiginiz mesajlarla arayanlari karsilamak icin KABUL yazip bu mesaji cevaplayin! (Ilk hafta UCRETSIZ, sonra diledigin surece 50 kr/hft)",spam,isinize kesintisiz devam ederken telefonunuza buyrun benim baksin kendi sesinizden kaydettiginiz mesajlarla arayanlari karsilamak icin kabul yazip mesaji cevaplayin ilk hafta ucretsiz sonra diledigin surece kr hft
"K give me a sec, breaking a  &lt;#&gt;  at cstore",ham,give sec breaking lt gt cstore
K da:)how many page you want?,ham,many page want
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,ham,kindly send one flat lt decimal gt today
Hocam hayırlı günler . Bizimki doğuma almışlar dedi gece yorucu geçmiştir dinleniyor olabilirsiniz diye msj attim. Hayırlı olsun bilgi verirseniz en kisa surede,ham,hocam hayırlı günler bizimki doğuma almışlar dedi gece yorucu geçmiştir dinleniyor olabilirsiniz msj attim hayırlı olsun bilgi verirseniz kisa surede
So u gonna get deus ex?,ham,gon na get deus ex
"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",spam,hi babe jordan im home abroad lonely text back wan na chat xxsp visionsms com text stop stopcost
"LIDYANA.COM dan TURKCELL PROFESYONELLER KULUBU uyelerine ozel 200TL ve uzeri alisverislerde aninda tam 50TL INDIRIM! Ustelik ucretsiz kargo avantajiyla.Hemen PROF SFR yazip 2222ye gonderin, ofiste tarzinizi konusturun",spam,lidyana com dan turkcell profesyoneller kulubu uyelerine ozel tl uzeri alisverislerde aninda tam tl indirim ustelik ucretsiz kargo avantajiyla hemen prof sfr yazip ye gonderin ofiste tarzinizi konusturun
"MUBI Film Festivali Basliyor! 22-29 Aralik tarihleri arasinda Cep Subesi'ne giris yapin, mubi.com'da 7 gun boyunca 7 mukemmel festival filmini ve pek cok degerli yapimi ucretsiz izleme hakkini elde edin. Detaylar icin http://bit.ly/1xEbc8z",spam,mubi film festivali basliyor aralik tarihleri arasinda cep subesi giris yapin mubi com gun boyunca mukemmel festival filmini pek cok degerli yapimi ucretsiz izleme hakkini elde edin detaylar icin
You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,spam,guaranteed cash prize claim yr prize call customer service representative pm
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,spam,sexy sexy cum text im wet warm ready porn fun msg free recd msg inc vat cancel text stop
DIGITURK'E ERKEN KAYIT OLANLARA OZEL LIG TV KISA SURELIGINE 48 TL USTELIK SPOREXTRA+YETISKIN+MOBIL LIGTV VE KURULUM HEDIYENIZ ICIN HEMEN ARAYIN: 02129092446,spam,digiturk erken kayit olanlara ozel lig tv kisa sureligine tl ustelik sporextra yetiskin mobil ligtv kurulum hediyeniz icin hemen arayin
I'll be at mu in like  &lt;#&gt;  seconds,ham,like lt gt second
"sok saya bebas gmna kalian, bsok hayu , jumat oke",ham,sok saya bebas gmna kalian bsok hayu jumat oke
"I noe la... U wana pei bf oso rite... K lor, other days den...",ham,noe la wana pei bf oso rite lor day den
"Ister kendini istersen de arkadasini alacagin hediyelerle mutlu et:)Hemen LIDYANA yaz 5060'a yolla, Lidyana.com uzerinden yapacagin 150 TL ve uzeri alisverislerde sana ozel 30 TL indirimi yakala! Avea tanitim iptali icin IPT yaz 7672ye gonder.",spam,ister kendini istersen arkadasini alacagin hediyelerle mutlu et hemen lidyana yaz yolla lidyana com uzerinden yapacagin tl uzeri alisverislerde sana ozel tl indirimi yakala avea tanitim iptali icin ipt yaz ye gonder
Ladies first and genus second k .,ham,lady first genus second
meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,spam,meganai ruma bpk ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy dr irawan
"Temizlik tek tıkla kapında! Cif Ultra Hijyen Krem (1500 ml) 8,90 TL yerine 7,95 TL! Üstelik kargo bedava fırsatıyla! http://bit.ly/19mJLpm",spam,temizlik tek tıkla kapında cif ultra hijyen krem ml tl yerine tl üstelik kargo bedava fırsatıyla
Kacirmayin! LG G3 32GB cep telefonu aninda indirim firsatiyla 1192TL! n11.com/LG SMS iptal icin n11 IPTAL yazip 2924'e gonderebilirsiniz Mersis:0309034533200013,spam,kacirmayin lg gb cep telefonu aninda indirim firsatiyla tl com lg sm iptal icin iptal yazip gonderebilirsiniz mersis
Gitmedim dun gelmis,ham,gitmedim dun gelmis
Selamat!anda m-dptkan Hadiah Cek Tunai Rp. 15jt dari INDOSAT Pin_anda 277fg49 U/info pengambilan Hadiah kunjungi website indosat www.hadiah-indosat.blogspot.com,spam,selamat anda dptkan hadiah cek tunai rp jt dari indosat pin anda fg info pengambilan hadiah kunjungi website indosat
Abi bakalım hayırlısı bizim acelemiz yok :),ham,abi bakalım hayırlısı bizim acelemiz yok
Goin to workout lor... Muz lose e fats... ,ham,goin workout lor muz lose fat
Raviyog Peripherals bhayandar east,ham,raviyog peripheral bhayandar east
Ugh hopefully the asus ppl dont randomly do a reformat.,ham,ugh hopefully asus ppl dont randomly reformat
Sistemden alamiyoruz suan,ham,sistemden alamiyoruz suan
Hopi'li erkeklerin klasik giyim markasi Altinyildiz Classics'te sececegin 3 adet dis giyim veya takim elbise 799 TL. Ustelik 100 Paracik kazan.  Kampanya detay: http://goo.gl/nO4lBG SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin.,spam,hopi li erkeklerin klasik giyim markasi altinyildiz classic te sececegin adet dis giyim takim elbise tl ustelik paracik kazan kampanya detay sm almak istemiyorsaniz ret hopi yazip ye gonderin
"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",ham,sleeping bag blanket paper phone detail anything else
"Kampanya: Armani Acqua Di Gio edt 200 ml erkek parfüm sadece 199,90 TL! http://hps.im/4f Çıkmak için: HBSMS yaz 3172ye gönder. Mersis No:0265017991000011",spam,kampanya armani acqua di gio edt ml erkek parfüm sadece tl çıkmak hbsms yaz ye gönder mersis
88066 FROM 88066 LOST 3POUND HELP,spam,lost pound help
Ben öğleden sonra bakarım ,ham,ben öğleden sonra bakarım
"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims ",ham,assalamualaikum pak mau nanya seputar mobcom sp apakah harus ikut perkuliahan dari sekarang apa bisa ikut pa sp nanti aja pak trim
Cok sagol. 10 gun sonra kismetse resimlerin hepsini goreceksiniz. ,ham,cok sagol gun sonra kismetse resimlerin hepsini goreceksiniz
"Sn.KAYA, 32-92 gun vadeli 25.000-1.000.000TL arasi mevduatiniza ozel %10,80 faiz firsati 30 Nisana kadar ATATURK UNV. Subemizde.",spam,sn kaya gun vadeli tl arasi mevduatiniza ozel faiz firsati nisana kadar ataturk unv subemizde
"Motorlu Tasitlar Vergisi odemenize ucretsiz 3 taksit! Odemenizi gib.gov.tr ,Garanti Internet ve Cep Subeleri ,4440333 Alo Garanti ve garanti.com.tr 'den yapabilirsiniz. Son gun 31 Ocak! Detayli bilgi: bonus.com.tr Ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazip 3342'ye gonderebilirsiniz.",spam,motorlu tasitlar vergisi odemenize ucretsiz taksit odemenizi gib gov tr garanti internet cep subeleri alo garanti garanti com tr den yapabilirsiniz son gun ocak detayli bilgi bonus com tr ucretsiz sm almak istemiyorsaniz smsiptal yazip ye gonderebilirsiniz
"Bizim kutuphane ayarlari icin 
",ham,bizim kutuphane ayarlari icin
You said to me before i went back to bed that you can't sleep for anything.,ham,said went back bed sleep anything
"BONUS Rp. 5,000 untuk kamu! Cukup kirim SMS 2X hari ini untuk mendapatkan bonusnya, khusus hari ini saja!  T483",spam,bonus rp untuk kamu cukup kirim sm hari ini untuk mendapatkan bonusnya khusus hari ini saja
"Udah di beres2in, tp lampu depannya ada yg mati kl gasalah",ham,udah di beres tp lampu depannya ada yg mati kl gasalah
"Bu kampanyaya dikkat! Cok satan INTERSPORT urunleri 9,99 TL'den baslayan fiyatlarla. Kacirmayin. http://goo.gl/3kacQb SMS listemizden cikmak icin 4933'e GITTIGIDIYOR RET yazip yollayabilirsiniz. Mersis No: 0396045885100010",spam,kampanyaya dikkat cok satan intersport urunleri tl den baslayan fiyatlarla kacirmayin sm listemizden cikmak icin gittigidiyor ret yazip yollayabilirsiniz mersis
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,spam,want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call
Şimdi ben maça kaçtım ablam :),ham,şimdi ben maça kaçtım ablam
Aeropostale'da sana ozel kampanyamiz var! 50 TL ve uzeri alisverislerinde 10 TL degerinde Paracik kazan. Kampanya detay: http://goo.gl/mZi7Ei SMS almak istemiyorsaniz RET HOPI yazip 3347'ye gonderin. Mersis No: 0335041279900014,spam,aeropostale sana ozel kampanyamiz var tl uzeri alisverislerinde tl degerinde paracik kazan kampanya detay sm almak istemiyorsaniz ret hopi yazip ye gonderin mersis
DERIMOD'dan Anneler Gunu'ne ozel tum ayakkabi ve cantalarda %40 +2.urune ekstra %40 indirim daha. Ustelik World'e ozel 8 Taksit.Sms istemiyorsaniz: 08502884288,spam,derimod dan anneler gunu ozel tum ayakkabi cantalarda urune ekstra indirim ustelik world ozel taksit sm istemiyorsaniz
Hiç birine gerek yok ;),ham,birine gerek yok
"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam,loan purpose homeowner tenant welcome previously refused still help call free text back help
